id,sale_date,address,city,state,zip,beds,baths,sqft,lot_sqft,year_built,property_type,sale_price,latitude,longitude,days_on_market,agent_name,agent_phone,sale_type,hoa_fee,description
115,2020-04-11,7342 Washington Ave,Los Angeles,CA,30392,6,1.0,2042,3863,1920,Townhouse,198119,30.439754,-103.765211,2,Blake Johnson,+1-478-653-7947,VA,87.25,"6 bed / 1 bath townhouse in Los Angeles, built in 1920."
116,2022-05-30,5153 Main St,Dallas,TX,38255,1,1.2,1987,200,2011,Single Family,524193,32.78401,-105.018891,22,Jamie Jones,+1-894-894-8972,Conventional,0.0,"1 bed / 1.2 bath single family in Dallas, built in 2011."
117,2021-09-09,2065 Main St,San Diego,CA,61807,6,2.4,1860,8155,1894,Single Family,260445,35.808902,-80.89869,3,Jordan Brown,+1-982-461-5742,FHA,0.0,"6 bed / 2.4 bath single family in San Diego, built in 1894."
118,2022-12-26,6605 Main St,San Francisco,CA,66446,4,1.0,926,4734,1924,Single Family,309478,39.966057,-118.919907,22,Sam Williams,+1-712-772-6802,Cash,0.0,"4 bed / 1 bath single family in San Francisco, built in 1924."
119,2024-10-31,4843 Oak Ave,Columbus,OH,12456,4,1.4,735,200,1997,Multi-Family,147641,37.376306,-71.594658,27,Morgan Wilson,+1-639-787-7626,VA,0.0,"4 bed / 1.4 bath multi-family in Columbus, built in 1997."
120,2025-04-24,1834 Maple St,Fort Worth,TX,12733,5,1.0,1449,10665,1963,Single Family,332562,26.942063,-101.03013,10,Avery Garcia,+1-906-570-2443,VA,0.0,"5 bed / 1 bath single family in Fort Worth, built in 1963."
121,2022-03-21,2854 Oak Ave,Columbus,OH,87184,2,2.0,1936,5099,1982,Single Family,529423,29.196127,-95.353734,43,Pat Jones,+1-963-547-4630,FHA,0.0,"2 bed / 2.0 bath single family in Columbus, built in 1982."
122,2021-02-01,1784 Pine Dr,Indianapolis,IN,92998,2,1.8,2206,6215,1909,Single Family,204701,35.548281,-117.977113,21,Chris Miller,+1-559-944-3419,Mortgage,0.0,"2 bed / 1.8 bath single family in Indianapolis, built in 1909."
123,2024-04-05,9336 Lakeview Rd,Dallas,TX,35856,4,1.4,1749,3745,1924,Condo,311668,41.611872,-120.449368,3,Chris Martinez,+1-277-381-9095,VA,106.01,"4 bed / 1.4 bath condo in Dallas, built in 1924."
124,2023-07-08,5061 Cedar Ln,Denver,CO,94278,5,1.0,2547,532,1962,Townhouse,364560,42.606745,-80.149621,52,Morgan Brown,+1-650-269-8682,VA,270.3,"5 bed / 1 bath townhouse in Denver, built in 1962."
125,2021-09-27,1357 Oak Ave,Denver,CO,17362,0,1.5,300,3815,1970,Single Family,50217,30.788835,-68.375196,0,Cameron Garcia,+1-238-258-7041,FHA,0.0,"0 bed / 1.5 bath single family in Denver, built in 1970."
126,2023-04-03,7892 Pine Dr,Washington,DC,87867,3,2.1,300,14242,2009,Single Family,35605,42.69657,-96.866967,11,Drew Anderson,+1-242-660-4084,FHA,0.0,"3 bed / 2.1 bath single family in Washington, built in 2009."
127,2024-09-10,4159 Lakeview Rd,Los Angeles,CA,69050,4,2.9,903,200,1906,Townhouse,152915,40.824494,-72.978289,30,Morgan Anderson,+1-286-716-3827,Cash,138.2,"4 bed / 2.9 bath townhouse in Los Angeles, built in 1906."
128,2022-01-15,957 Elm St,Charlotte,NC,78690,2,1.0,1850,6354,2013,Condo,611704,42.191761,-119.891193,2,Morgan Jones,+1-596-618-6543,Conventional,13.51,"2 bed / 1.0 bath condo in Charlotte, built in 2013."
129,2022-03-02,1435 Pine Dr,Chicago,IL,53213,1,1.0,1022,10801,1904,Single Family,150754,27.361496,-86.362745,5,Casey Jones,+1-941-872-3463,FHA,0.0,"1 bed / 1 bath single family in Chicago, built in 1904."
130,2023-12-22,8724 Oak Ave,Jacksonville,FL,50662,2,2.4,2596,2972,1980,Single Family,435158,27.913274,-88.944261,6,Jamie Jones,+1-772-585-6381,Mortgage,0.0,"2 bed / 2.4 bath single family in Jacksonville, built in 1980."
131,2021-09-24,3811 Pine Dr,Columbus,OH,76648,3,3.2,3239,8983,1972,Single Family,689482,47.274007,-111.19691,12,Taylor Williams,+1-549-984-8967,Mortgage,0.0,"3 bed / 3.2 bath single family in Columbus, built in 1972."
132,2020-07-26,2247 Washington Ave,Phoenix,AZ,20114,3,2.3,1622,4892,1955,Townhouse,494738,45.316344,-71.621188,10,Drew Rodriguez,+1-956-739-1618,FHA,45.62,"3 bed / 2.3 bath townhouse in Phoenix, built in 1955."
133,2024-04-28,6068 Maple St,Phoenix,AZ,31266,5,2.2,968,8011,1926,Townhouse,271449,44.626848,-111.829852,83,Avery Brown,+1-938-648-1715,VA,59.95,"5 bed / 2.2 bath townhouse in Phoenix, built in 1926."
134,2024-05-24,3278 Elm St,Charlotte,NC,90031,6,1.5,3249,8494,1952,Townhouse,862782,25.223959,-109.939305,42,Cameron Williams,+1-746-444-6070,VA,20.77,"6 bed / 1.5 bath townhouse in Charlotte, built in 1952."
135,2024-05-12,2367 Cedar Ln,Denver,CO,67749,3,1.0,1335,8354,1998,Townhouse,391775,43.811003,-92.409089,28,Riley Rodriguez,+1-740-628-3655,Mortgage,77.2,"3 bed / 1.0 bath townhouse in Denver, built in 1998."
136,2023-02-09,2726 Cedar Ln,Los Angeles,CA,94040,0,1.1,1172,8593,2003,Townhouse,233912,46.039618,-67.208943,11,Jamie Anderson,+1-728-327-5670,Cash,68.13,"0 bed / 1.1 bath townhouse in Los Angeles, built in 2003."
137,2020-07-06,6595 Elm St,Charlotte,NC,77286,5,1.3,3144,2996,1917,Townhouse,878320,40.415813,-120.303345,2,Jordan Garcia,+1-557-227-7797,Cash,82.78,"5 bed / 1.3 bath townhouse in Charlotte, built in 1917."
138,2020-02-27,2354 Main St,San Diego,CA,60615,6,4.0,1794,11249,1900,Single Family,449369,43.926759,-94.515664,36,Morgan Johnson,+1-931-865-6493,Mortgage,0.0,"6 bed / 4.0 bath single family in San Diego, built in 1900."
139,2022-08-18,3633 Pine Dr,San Jose,CA,71925,2,1.3,1691,7920,1915,Townhouse,220503,40.268257,-79.217858,16,Cameron Wilson,+1-205-281-1311,FHA,86.51,"2 bed / 1.3 bath townhouse in San Jose, built in 1915."
140,2024-05-08,6978 Lakeview Rd,Seattle,WA,89807,1,1.7,2670,13538,2015,Single Family,1027697,25.628721,-122.621069,12,Casey Williams,+1-508-324-1782,Mortgage,0.0,"1 bed / 1.7 bath single family in Seattle, built in 2015."
141,2020-02-03,7132 Main St,Chicago,IL,24530,3,1.1,2626,5220,2007,Single Family,521465,35.996485,-96.470774,48,Blake Rodriguez,+1-788-447-3352,FHA,0.0,"3 bed / 1.1 bath single family in Chicago, built in 2007."
142,2021-01-18,8718 Main St,Washington,DC,56244,1,2.0,3217,12645,1941,Single Family,500897,28.248498,-81.17162,28,Blake Martinez,+1-287-736-6908,Cash,0.0,"1 bed / 2.0 bath single family in Washington, built in 1941."
143,2025-07-02,5749 Maple St,Fort Worth,TX,71621,2,2.4,1719,5185,1891,Condo,197147,43.225558,-98.364829,71,Morgan Jones,+1-965-216-6850,Cash,126.04,"2 bed / 2.4 bath condo in Fort Worth, built in 1891."
144,2021-12-22,3086 Pine Dr,Houston,TX,86271,2,1.3,300,9536,1965,Single Family,84490,40.930952,-69.086517,0,Drew Miller,+1-858-379-8612,VA,0.0,"2 bed / 1.3 bath single family in Houston, built in 1965."
145,2020-03-30,6624 Lakeview Rd,Chicago,IL,69988,2,1.0,1376,9177,1889,Single Family,179043,48.328128,-89.313945,18,Chris Williams,+1-242-523-6080,Conventional,0.0,"2 bed / 1 bath single family in Chicago, built in 1889."
146,2024-10-31,6129 Washington Ave,Dallas,TX,14799,1,1.0,1458,3832,1928,Single Family,360799,37.561382,-117.458174,24,Chris Smith,+1-871-539-5476,Cash,0.0,"1 bed / 1 bath single family in Dallas, built in 1928."
147,2021-01-17,1453 Washington Ave,Fort Worth,TX,67637,2,2.3,3249,5669,1978,Single Family,358899,45.399409,-85.865727,87,Cameron Anderson,+1-709-576-9507,FHA,0.0,"2 bed / 2.3 bath single family in Fort Worth, built in 1978."
148,2021-10-19,7405 Washington Ave,Chicago,IL,66440,4,2.0,2917,6228,1926,Single Family,490644,29.832731,-109.258612,46,Jamie Johnson,+1-535-876-5843,FHA,0.0,"4 bed / 2.0 bath single family in Chicago, built in 1926."
149,2024-01-28,1329 Washington Ave,Philadelphia,PA,68183,2,1.0,1875,4558,1969,Single Family,615125,25.652018,-120.283338,44,Pat Miller,+1-829-645-5498,Cash,0.0,"2 bed / 1 bath single family in Philadelphia, built in 1969."
150,2020-10-19,1201 Maple St,Jacksonville,FL,77251,4,2.0,2630,8021,1920,Multi-Family,950508,29.890395,-94.170211,100,Pat Wilson,+1-894-648-1570,Mortgage,0.0,"4 bed / 2.0 bath multi-family in Jacksonville, built in 1920."
151,2020-03-07,7373 Oak Ave,Jacksonville,FL,57467,5,2.1,2482,7938,1978,Multi-Family,443928,46.747438,-108.216444,58,Avery Brown,+1-895-660-7077,FHA,0.0,"5 bed / 2.1 bath multi-family in Jacksonville, built in 1978."
152,2021-10-05,8276 Washington Ave,Denver,CO,28047,2,2.8,1035,7694,2015,Single Family,274109,46.177993,-78.194598,2,Blake Jones,+1-455-316-1424,Mortgage,0.0,"2 bed / 2.8 bath single family in Denver, built in 2015."
153,2023-12-12,2109 Pine Dr,Seattle,WA,25435,6,1.9,2588,10749,1947,Townhouse,1392477,42.555916,-113.317519,2,Cameron Williams,+1-826-492-9047,Mortgage,48.87,"6 bed / 1.9 bath townhouse in Seattle, built in 1947."
154,2022-06-30,9111 Cedar Ln,Chicago,IL,69250,5,1.9,2844,5635,1924,Townhouse,146307,42.088336,-76.919242,5,Jamie Martinez,+1-527-883-6692,Cash,148.9,"5 bed / 1.9 bath townhouse in Chicago, built in 1924."
155,2022-11-07,530 Elm St,San Jose,CA,30644,1,1.7,1062,12461,1924,Townhouse,254205,45.194741,-97.136631,13,Jordan Johnson,+1-405-342-4878,VA,228.2,"1 bed / 1.7 bath townhouse in San Jose, built in 1924."
156,2025-07-06,6623 Lakeview Rd,Seattle,WA,85009,4,1.6,1960,7133,1974,Single Family,517571,40.429166,-84.433417,9,Drew Brown,+1-826-288-2077,FHA,0.0,"4 bed / 1.6 bath single family in Seattle, built in 1974."
157,2020-05-31,8576 Elm St,Indianapolis,IN,63843,2,1.6,2211,6718,1984,Townhouse,658822,46.772681,-85.768258,46,Taylor Miller,+1-857-275-8372,VA,181.81,"2 bed / 1.6 bath townhouse in Indianapolis, built in 1984."
158,2020-09-21,5082 Pine Dr,Phoenix,AZ,82260,2,2.7,2685,5518,1926,Townhouse,205571,26.008592,-81.825465,112,Riley Rodriguez,+1-256-327-9488,Mortgage,28.13,"2 bed / 2.7 bath townhouse in Phoenix, built in 1926."
159,2025-04-10,4596 Pine Dr,Philadelphia,PA,52291,5,1.2,2510,3892,1937,Single Family,788316,41.888463,-93.180187,3,Drew Jones,+1-280-456-4216,Conventional,0.0,"5 bed / 1.2 bath single family in Philadelphia, built in 1937."
160,2023-08-05,5631 Main St,San Jose,CA,90534,1,2.0,1557,9199,2016,Single Family,146795,26.155428,-72.534985,40,Taylor Wilson,+1-794-357-3804,Conventional,0.0,"1 bed / 2.0 bath single family in San Jose, built in 2016."
161,2024-04-28,596 Lakeview Rd,New York,NY,20646,5,1.1,2387,3402,1891,Multi-Family,416814,45.536706,-94.277596,161,Avery Jones,+1-866-415-7825,Conventional,0.0,"5 bed / 1.1 bath multi-family in New York, built in 1891."
162,2024-07-06,1081 Pine Dr,Seattle,WA,47967,2,2.2,2313,8613,1957,Single Family,926810,43.573112,-89.690364,17,Chris Martinez,+1-615-504-8430,Cash,0.0,"2 bed / 2.2 bath single family in Seattle, built in 1957."
163,2021-11-27,6632 Pine Dr,Charlotte,NC,64476,6,1.4,1027,6120,2003,Single Family,144368,47.812745,-89.762889,31,Avery Brown,+1-520-935-6231,FHA,0.0,"6 bed / 1.4 bath single family in Charlotte, built in 2003."
164,2021-05-10,1686 Main St,Jacksonville,FL,77499,3,1.4,743,3552,2023,Single Family,187926,32.952328,-96.52366,106,Cameron Johnson,+1-473-660-5061,Mortgage,0.0,"3 bed / 1.4 bath single family in Jacksonville, built in 2023."
165,2024-11-07,2710 Lakeview Rd,San Jose,CA,60351,2,1.4,1865,200,1987,Single Family,356099,38.729167,-94.77794,48,Taylor Miller,+1-791-938-6123,Mortgage,0.0,"2 bed / 1.4 bath single family in San Jose, built in 1987."
166,2022-10-15,3624 Elm St,Indianapolis,IN,71186,3,1.3,2014,6414,2007,Townhouse,141416,48.827604,-116.50512,36,Alex Johnson,+1-602-717-8491,Mortgage,161.42,"3 bed / 1.3 bath townhouse in Indianapolis, built in 2007."
167,2024-12-12,233 Oak Ave,Los Angeles,CA,16624,2,2.7,1654,9088,1952,Single Family,549341,44.708759,-123.910789,93,Pat Martinez,+1-888-681-5681,Conventional,0.0,"2 bed / 2.7 bath single family in Los Angeles, built in 1952."
168,2024-04-13,9304 Maple St,Columbus,OH,27555,1,1.6,3089,9587,1947,Condo,497321,35.054747,-81.182851,18,Riley Miller,+1-246-610-1838,Conventional,133.22,"1 bed / 1.6 bath condo in Columbus, built in 1947."
169,2022-10-29,1684 Washington Ave,Jacksonville,FL,82512,1,1.8,2209,5326,1953,Single Family,956921,39.247859,-123.422523,13,Cameron Rodriguez,+1-486-838-2946,Mortgage,0.0,"1 bed / 1.8 bath single family in Jacksonville, built in 1953."
170,2024-03-26,759 Main St,Jacksonville,FL,54444,5,1.1,1886,5867,2022,Multi-Family,466584,26.049738,-116.988812,25,Taylor Williams,+1-816-721-7576,Conventional,0.0,"5 bed / 1.1 bath multi-family in Jacksonville, built in 2022."
171,2022-11-29,5318 Pine Dr,Los Angeles,CA,27961,6,1.0,845,9676,1965,Townhouse,205157,45.581496,-71.751792,17,Cameron Brown,+1-820-727-3290,FHA,79.21,"6 bed / 1 bath townhouse in Los Angeles, built in 1965."
172,2022-11-04,372 Elm St,Fort Worth,TX,90805,3,2.4,3068,9118,1956,Single Family,436499,35.332704,-115.872134,5,Pat Rodriguez,+1-745-701-5911,VA,0.0,"3 bed / 2.4 bath single family in Fort Worth, built in 1956."
173,2023-04-10,7875 Cedar Ln,Austin,TX,98317,2,2.0,1670,349,1908,Co-op,580362,41.250895,-89.470583,11,Casey Anderson,+1-904-844-1436,Conventional,107.06,"2 bed / 2.0 bath co-op in Austin, built in 1908."
174,2023-04-10,4068 Main St,Denver,CO,85711,3,1.4,2139,4104,1938,Condo,408283,25.935904,-122.23552,14,Cameron Brown,+1-736-844-7229,Mortgage,0.96,"3 bed / 1.4 bath condo in Denver, built in 1938."
175,2021-10-04,8321 Lakeview Rd,Denver,CO,24404,2,1.8,3078,8243,1928,Single Family,541243,44.840977,-67.91125,27,Riley Brown,+1-622-907-4340,VA,0.0,"2 bed / 1.8 bath single family in Denver, built in 1928."
176,2021-10-27,7631 Elm St,Los Angeles,CA,28098,3,1.7,2223,200,2012,Single Family,400897,43.285644,-76.481952,23,Blake Garcia,+1-738-585-6140,Mortgage,0.0,"3 bed / 1.7 bath single family in Los Angeles, built in 2012."
177,2021-01-28,4835 Maple St,Seattle,WA,56437,2,1.0,1107,6244,1947,Condo,388263,35.65705,-88.304644,4,Jordan Jones,+1-771-505-4684,FHA,273.71,"2 bed / 1 bath condo in Seattle, built in 1947."
178,2025-03-27,8999 Washington Ave,San Francisco,CA,51555,6,1.6,779,5879,2002,Single Family,120753,46.826911,-82.837836,99,Chris Anderson,+1-480-494-2996,Conventional,0.0,"6 bed / 1.6 bath single family in San Francisco, built in 2002."
179,2021-08-12,3605 Maple St,Fort Worth,TX,55237,3,2.2,2015,4627,1917,Single Family,418428,28.571103,-97.627491,86,Sam Johnson,+1-554-652-5201,VA,0.0,"3 bed / 2.2 bath single family in Fort Worth, built in 1917."
180,2020-10-08,931 Maple St,Seattle,WA,45537,5,2.5,1219,6961,2023,Condo,84407,48.537744,-100.7677,60,Jamie Wilson,+1-958-800-4920,Mortgage,40.46,"5 bed / 2.5 bath condo in Seattle, built in 2023."
181,2024-01-09,9116 Pine Dr,San Diego,CA,16880,5,1.8,2707,8374,1905,Single Family,25000,36.444243,-84.799844,0,Cameron Johnson,+1-897-989-3252,Cash,0.0,"5 bed / 1.8 bath single family in San Diego, built in 1905."
182,2021-02-12,9506 Maple St,Columbus,OH,95575,3,2.2,2716,3873,2001,Single Family,346471,25.212719,-67.124211,94,Chris Jones,+1-528-492-1969,Cash,0.0,"3 bed / 2.2 bath single family in Columbus, built in 2001."
183,2024-09-11,713 Main St,Seattle,WA,14888,3,2.6,2212,3434,1924,Single Family,748850,43.386782,-75.782478,32,Taylor Smith,+1-606-707-4052,FHA,0.0,"3 bed / 2.6 bath single family in Seattle, built in 1924."
184,2021-11-17,2298 Lakeview Rd,San Jose,CA,84443,2,2.6,1669,3020,1907,Multi-Family,297401,27.663954,-77.930593,12,Casey Garcia,+1-856-756-9590,VA,0.0,"2 bed / 2.6 bath multi-family in San Jose, built in 1907."
185,2024-02-06,5623 Cedar Ln,Dallas,TX,35272,3,1.6,1624,11820,1908,Single Family,343593,34.668959,-107.168442,2,Cameron Martinez,+1-463-935-4050,Cash,0.0,"3 bed / 1.6 bath single family in Dallas, built in 1908."
186,2024-10-19,6667 Oak Ave,Denver,CO,98395,3,2.1,2463,5224,1929,Single Family,307042,40.371425,-68.198076,7,Blake Davis,+1-637-727-6372,Cash,0.0,"3 bed / 2.1 bath single family in Denver, built in 1929."
187,2021-05-23,5500 Cedar Ln,Philadelphia,PA,28430,3,2.0,2602,14749,2002,Single Family,369186,30.80636,-83.3047,34,Alex Jones,+1-592-441-8319,FHA,0.0,"3 bed / 2.0 bath single family in Philadelphia, built in 2002."
188,2022-01-06,5126 Pine Dr,Denver,CO,85088,4,2.2,1208,9559,1882,Single Family,84274,40.109385,-120.903074,4,Sam Williams,+1-263-883-2936,VA,0.0,"4 bed / 2.2 bath single family in Denver, built in 1882."
189,2024-12-23,3718 Maple St,Fort Worth,TX,99925,2,1.5,1812,9820,2008,Multi-Family,191835,33.645614,-108.587583,3,Sam Jones,+1-906-320-5833,FHA,0.0,"2 bed / 1.5 bath multi-family in Fort Worth, built in 2008."
190,2025-07-18,8906 Maple St,Phoenix,AZ,72676,6,2.9,1747,13926,1919,Single Family,563607,25.104718,-114.483674,36,Avery Miller,+1-625-918-9998,VA,0.0,"6 bed / 2.9 bath single family in Phoenix, built in 1919."
191,2022-12-17,9072 Maple St,San Diego,CA,99173,7,2.5,2763,5442,1900,Single Family,465007,35.984791,-112.093685,17,Sam Miller,+1-279-777-2838,Cash,0.0,"7 bed / 2.5 bath single family in San Diego, built in 1900."
192,2024-10-15,8108 Oak Ave,Denver,CO,80341,2,2.5,1437,11809,1918,Single Family,297174,40.776484,-97.079937,7,Drew Garcia,+1-319-896-4365,Conventional,0.0,"2 bed / 2.5 bath single family in Denver, built in 1918."
193,2022-11-17,456 Washington Ave,Indianapolis,IN,68390,4,2.3,1078,2521,1894,Single Family,320247,29.781167,-73.257745,37,Riley Garcia,+1-777-259-8575,FHA,0.0,"4 bed / 2.3 bath single family in Indianapolis, built in 1894."
194,2020-04-02,1230 Lakeview Rd,Dallas,TX,10395,2,3.3,1832,1991,1935,Single Family,463041,34.098257,-104.771304,0,Riley Miller,+1-917-265-9866,Cash,0.0,"2 bed / 3.3 bath single family in Dallas, built in 1935."
195,2020-10-04,6366 Lakeview Rd,Los Angeles,CA,47629,0,1.8,1004,200,1984,Single Family,240022,36.138284,-69.080543,0,Chris Martinez,+1-946-861-7887,FHA,0.0,"0 bed / 1.8 bath single family in Los Angeles, built in 1984."
196,2023-09-17,3024 Washington Ave,Fort Worth,TX,59236,5,2.6,1609,6768,1900,Condo,350081,25.032487,-106.91137,21,Pat Rodriguez,+1-336-869-6697,Cash,185.87,"5 bed / 2.6 bath condo in Fort Worth, built in 1900."
197,2024-03-28,8815 Washington Ave,Indianapolis,IN,26691,3,1.0,1938,6975,1937,Townhouse,532857,30.477649,-109.943593,15,Alex Jones,+1-674-889-9920,VA,59.37,"3 bed / 1 bath townhouse in Indianapolis, built in 1937."
198,2021-07-18,356 Maple St,San Diego,CA,42441,3,1.9,2229,6206,1997,Single Family,379011,29.699994,-115.974232,7,Jordan Anderson,+1-983-315-1527,VA,0.0,"3 bed / 1.9 bath single family in San Diego, built in 1997."
199,2022-07-03,6690 Lakeview Rd,San Antonio,TX,18819,3,2.4,2712,12322,1905,Single Family,291556,31.972108,-97.210669,74,Avery Martinez,+1-920-249-5009,Cash,0.0,"3 bed / 2.4 bath single family in San Antonio, built in 1905."
200,2024-05-08,5324 Elm St,San Diego,CA,80747,2,1.0,1131,14358,1935,Townhouse,106236,31.592892,-78.002967,20,Alex Brown,+1-715-496-4836,Conventional,79.49,"2 bed / 1 bath townhouse in San Diego, built in 1935."
201,2022-12-03,9793 Pine Dr,San Diego,CA,49552,3,2.2,1639,1071,1916,Co-op,389577,35.487901,-90.167027,8,Jordan Davis,+1-507-481-1998,Conventional,239.72,"3 bed / 2.2 bath co-op in San Diego, built in 1916."
202,2021-12-06,6788 Pine Dr,Columbus,OH,82856,1,2.4,2140,6076,2006,Single Family,352618,42.239948,-109.901602,19,Blake Martinez,+1-590-737-6222,VA,0.0,"1 bed / 2.4 bath single family in Columbus, built in 2006."
203,2022-08-27,1044 Washington Ave,San Jose,CA,59343,3,2.0,3049,8473,1927,Townhouse,714221,32.72008,-75.661601,7,Jordan Williams,+1-507-924-3365,VA,190.41,"3 bed / 2.0 bath townhouse in San Jose, built in 1927."
204,2021-05-12,6179 Oak Ave,Columbus,OH,83044,2,2.0,1410,2815,2015,Single Family,282463,48.83812,-121.440056,75,Casey Williams,+1-538-862-2295,VA,0.0,"2 bed / 2.0 bath single family in Columbus, built in 2015."
205,2023-10-11,9256 Maple St,Seattle,WA,34966,6,1.0,2753,3630,1893,Single Family,684035,40.759146,-110.297262,13,Avery Wilson,+1-240-274-4082,Conventional,0.0,"6 bed / 1 bath single family in Seattle, built in 1893."
206,2025-02-04,4074 Maple St,San Francisco,CA,37379,2,1.0,1826,6855,1965,Single Family,326317,37.400761,-80.749754,26,Alex Williams,+1-394-959-2922,VA,0.0,"2 bed / 1 bath single family in San Francisco, built in 1965."
207,2021-08-02,4385 Elm St,Fort Worth,TX,41369,5,3.6,1697,12044,2021,Single Family,157472,29.467262,-105.100812,26,Riley Garcia,+1-746-864-6886,FHA,0.0,"5 bed / 3.6 bath single family in Fort Worth, built in 2021."
208,2025-07-02,5226 Washington Ave,Indianapolis,IN,75179,2,1.0,1959,7746,1999,Single Family,643270,40.711616,-115.359081,44,Sam Garcia,+1-979-527-4328,FHA,0.0,"2 bed / 1 bath single family in Indianapolis, built in 1999."
209,2020-02-03,2597 Maple St,Los Angeles,CA,83731,4,1.1,2078,4051,1936,Condo,320078,32.29462,-110.86625,108,Casey Rodriguez,+1-798-793-7841,FHA,109.73,"4 bed / 1.1 bath condo in Los Angeles, built in 1936."
210,2021-05-18,8105 Lakeview Rd,Austin,TX,40149,0,1.2,2343,1404,1977,Single Family,761629,32.270342,-105.458177,16,Cameron Rodriguez,+1-870-901-6530,FHA,0.0,"0 bed / 1.2 bath single family in Austin, built in 1977."
211,2024-01-15,654 Oak Ave,Charlotte,NC,32050,3,3.2,423,3606,1970,Single Family,119594,43.735161,-90.724952,5,Drew Garcia,+1-388-755-1962,Conventional,0.0,"3 bed / 3.2 bath single family in Charlotte, built in 1970."
